cus_id,comment_time,comment_star,cus_comment,kouwei,huanjing,fuwu,shopID,label,year,month,weekday,hour,comment_len
莹儿cy,2018/6/21 10:34,sml-str30,不信邪 又 来 南信 吃 一份 红豆 双皮奶 但 这次 的 蛮 好吃 的 诶 挖起来 很 像 果冻 比起 在家 那边 吃 的 要 浓郁 很多 啊 感觉 料 特别 足 入口 也 有 分量 是 很 明显 的 纯牛奶 味儿 感觉 并 没有 加糖 诶 真的 很 浓郁 化 开会 有 绵密 感 但 不是 奶 油腻 的 那种 蛮水 的 就 很 神奇 不过 顶上 的 煮 红豆 也 就是 煮 红豆 不是 蜜 红豆 也 没什么 甜味 哎 这个 要是 有 甜味 就 好 了 红豆 倒 是 煮 得 挺 绵烂 浓郁 的 分量 很多 就是 都 不 甜 反而 觉得 吃 起来 味道 不够 了 但 挺好吃 的 印象 改观 了 不过 服务 还是 有点 爱答不理 的 店里 也 还是 暗暗 的 感觉 虽然 大 中午 来 外头 是 挺亮,很好,好,一般,518986,3,2018,6,3,10,305
kayatangun,2018/6/21 9:32,sml-str50,嗜好 奶制品 的 我 休整 好后 的 第一件 事 就是 去 找 这里 哪家 双皮奶 好吃 于是 一路 寻来 看到 满满 两层楼 每张 桌子 都 拼满 了 食客 心中 还是 很 欣慰 的 终于 找到 了 因为 不饿 还要 一路 品尝 晚上 还有 广州 酒家 所以 就 点 了 四样 双皮奶 我点 的 是 原味 的 总 觉得 原汁原味 才能 品 出 优劣 来 因为 是 热 的 奶 味十足 口感 嫩 滑 姜撞奶 淡淡的 姜味 净 鲜虾 云吞 一般 鬼使神差 啊 只能 说 本人 偏爱 的 食物 到 哪 都 要 斗胆 一试 猪脚 姜醋 蛋 这个 绝对 是 我 的 噩梦 老公 曾经 阻止 过 我 说 甜 的 肯定 不 好吃 我 想 又 不是 没吃过 结果 真的 那么 那么 甜 勉强 把 蛋 给 吃 了 至少 里面 没有 那么 甜 那个 主角 留下 了 从此 我 与 广州 的 各种 猪脚 姜是 路 人 晚上 回 酒店 前 又 外卖 了 芒果 椰汁 和 杨枝 甘露,非常好,非常好,非常好,518986,5,2018,6,3,9,375
明媚女子无畏沉沉雾霭,2018/6/21 0:57,sml-str40,口味 方面 我 相信 我 不会 再点 姜装奶 为啥 呢 口味 问题 接受 不了 朋友 点 的 椰奶 的 还 可以 甜甜的 挺 好喝 的,好,非常好,非常好,518986,4,2018,6,3,0,48
德德大琦,2018/6/21 0:30,sml-str40,为了 吃 传说 中 的 双皮奶 和 姜撞奶 我们 一大早 就 起来 了 好 在 住 的 地方 很近 还 不是 为了 吃 故意 选 的 到 的 时候 居然 没 开门 转 了 一圈 回来 后门 开 了 人 还 不 多 也 没 几个 排队 的 就 开始 排 由于 距离 吃 的 时候 很久 了 清明节 吃 的 现在 发 点评 记得 大家 排队 的 时候 要 把 桌子 上 的 一个 啥 要 拿 着 点德 东西 都 很 好吃 甜甜的 很 老广,非常好,很好,好,518986,4,2018,6,3,0,217
amanda830815,2018/6/20 23:19,sml-str50,人 分别 点 了 双皮奶 芝麻糊 鱼皮 杨枝 甘露 糖 不 甩 鱼皮 有点 一般 比较 喜欢 新加坡 的 鱼皮 但 其他 甜品 都 超级 好吃 我 个人 最 喜欢 糖 不 甩 上海 的 好吃 很多 双皮奶 只有 热 的 了 味道 也 很 赞 百味 很浓 芝麻糊 很 细腻 杨枝 甘露 由于 有 芒果 就 不能 吃 小伙伴 说 非常 好吃 连 吃 了 天,非常好,好,很好,518986,5,2018,6,2,23,194
钟玉婷是好孩纸,2018/6/20 21:06,sml-str40,南信 牛奶 甜品 专家 广州 真的 有 好多好多 甜品店 啊 南信 也 是 很多 游客 来广 打卡 的 甜品店 门面 写 着 招牌 有 双皮奶 云吞面 还有 牛 三星 腥 双皮奶 前天 吃 过 了 所以 没有 点 然后 点 了 一个 上 汤 牛 三星 就 所以 前面 加 了 个 括号 是因为 就是 把 牛 身上 三个 比较 腥气 的 部位 放在 一起 光吃粉 其实 还 可以 接受 红豆 芝麻糊 红豆 芒果 仙草 捞 甜品 就 点 了 这 两款 然后 他 上 错 了 一个 所以 我们 还 不 小心 蹭 到 了 红豆 龟苓膏 龟苓膏 还是 蛮苦 的 所以 搭配 了 红豆 跟 椰汁,很好,很好,很好,518986,4,2018,6,2,21,262
好好学习发paper,2018/6/20 18:13,sml-str40,北京路 步行街 人 超级 多 好久 才 找到 的 这个 地方 看着 大堂 里面 一大堆 人 门口 也 有 专门 打包 的 人 但 还是 决定 进去 看看 环境 大堂 里面 冷气 足 但是 人太多 很 难 找 位置 一楼 一点 信号 都 没有 也 不会 想着 去 解决 一下 开个 双皮奶 奶 香味 特别 浓 但是 跟 顺德 的 民信 双皮奶 还是 稍微 差 了 点 没 那么 细腻 红豆 做 的 够 烂 不错,很好,很好,很好,518986,4,2018,6,2,18,225
勇维啊,2018/6/20 16:40,sml-str30,脏乱 杂 双皮奶 好评 布丁 布丁 布丁,很好,好,好,518986,3,2018,6,2,16,18
美食的温暖,2018/6/20 14:47,sml-str50,位于 上下 九 步行街 荔湾 名食 家 里面 三块 匾 其中 之一 便是 南信 牛奶 甜品 专家 隔 不远 还有 一家 专门 的 店 更 大 更 火爆 点好 在 门口 结账 找 桌子 等 服务员 端 上桌 双皮奶 要 的 凉 的 细腻 香甜 表面 一层 奶皮 容易 沾碗 很 香 很 香 的 奶味 不爱 奶制品 的 人 可能 会 感到 腻 姜撞奶 久仰大名 第一次 吃 颜色 偏黄 热 牛奶 冲 出来 的 比 双皮奶 略稀 入口 有 姜 的 味道 但是 不辣 有 姜 的 特殊 香味 口感 像 豆腐脑 甜 停不下来 店里 的 招牌 甜品 的确 名不虚传 对于 牛奶 爱好者 来说 真心 享受 如果 能 推出 无糖 或者 少糖版 就 更好 了,非常好,非常好,非常好,518986,5,2018,6,2,14,297
mandychan321,2018/6/20 14:41,sml-str30,老 广州 一心 去 回味 童年 谁知 环境 拥挤不堪 上下 两层楼 密密麻麻 都 是 人 都 是 慕名而来 的 游客 等位 起码 分钟 空调 也 不凉 没有 环境 可言 服务 有 很多 服务员 收拾 东西 也 算 勤快 也 有人 协助 安排 入座 但 清一色 是 外来工 请 讲 普通话 哎 堂堂 大 广州 唔 讲 广州话 要 讲 普通话 真 讽刺 难怪 连 味道 也 大不如前 黯然失色 双皮奶 不过 不失 价格 甚贵 小小 一碗 蚊 杨枝 甘露 可惜 雪球 不能 自由选择 口味 差 红豆 伴 雪球 传统 甜品 红豆 不够 霖 雪糕 没有 口味 选 价格 奇贵 还是 听到 同桌 的 港澳同胞 十分 差评 南 信心 塞 吖 不过 换 着 我 就算 小时候 有 什么 情谊 结都 磨灭 得 一点 不剩 了 我 也 不会 在 帮衬 啦 这 就是 老字号 倒闭 的 原因 吧,好,一般,好,518986,3,2018,6,2,14,373
罗杰斯,2018/6/20 9:33,sml-str40,南信 牛奶 甜品 专家 是 一家 多年 的 老字号 甜品店 南信 最 有名 的 是 双皮奶 和 姜撞 奶奶 味 很 浓郁 和 我 之前 吃 到 那些 双皮奶 口感 完全 不同 就是 排队 的 人 真的 太多太多 了 但是 为了 这个 味道 我 愿意 这里 生意 的 好 到 爆 还要 排队,很好,很好,很好,518986,4,2018,6,2,9,167
JASMINE__K,2018/6/20 2:23,sml-str50,超级 耐无来 过 难得 抽空来 怀念 一下 年前 味道 确实 无变 虽然 升价 但是 出品 依然 保持 以往 一样,非常好,非常好,非常好,518986,5,2018,6,2,2,44
WANG_31556,2018/6/19 18:35,sml-str30,里面 人不多 可能 是 我 来 的 时候 不是 吃饭时间 吧 出品 一般般 价格 亲民,好,好,好,518986,3,2018,6,1,18,32
drmao3706,2018/6/19 15:12,sml-str40,好吃 的 三大 一小 点 了 五个 甜品 两碗 牛 三星 服务员 居然 提醒 我们 不要 太多 了 双皮奶 好喝 姜汁 撞奶 一般般 姜汁 番薯 喜欢 芝麻糊 丝滑 不 甜腻 马蹄 水 好吃 牛 三星 好吃 以上 这些 元 性价比 太高,很好,很好,很好,518986,4,2018,6,1,15,165
哥斯拉没有底,2018/6/19 13:03,sml-str50,跟 朋友 吃 广州 广州 满大街 的 糖水 店 让 人 挪不开 眼 生活 在 广州 怎么 能 不 感到 幸糊 啊 双皮奶 经典 双皮奶 奶味 很浓 放超 多 红豆 份量 很足 很 足 吃 甜品 居然 能 吃饱 肚子 姜撞 奶先 上 的 姜汁 撞奶 姜味 很 美妙 热 的 姜撞奶 又 暖 胃 又 解馋 姜 的 苦味 很 喜欢 但是 吃 完甜 的 双皮奶 再 吃 姜撞奶 就 会 感觉 很 苦涩 了 环境 老字号 甜品 嘛 店里 人多 的 时候 需要 排队 等位 广州 很多 店铺 为了 极大 地 利用 空间 都 是 在 整个 空间 里 摆 上 圆桌 大家 吃 东西 都 是 一起 拼桌 跟 陌生人 围 在 一张 圆桌 吃 东西 听 不同 人 坐在 一起 聊 不同 话题 也 是 很 奇妙 服务 店里 除了 甜品 还有 粉面 牛杂 等 其他 餐食 卖 所以 上 得 稍慢 很多 经典 糖水 炖品 因为 战斗力 太弱 都 没有 点 了 一座 不 适合 用来 打卡 的 城市 啊,非常好,很好,很好,518986,5,2018,6,1,13,380
大橙子BOrange,2018/6/19 11:34,sml-str50,这人 也 真的 是 太 多 了 大家 都 是 拼桌 的 本来 想 说 可以 像 在 港片 中 惬意 的 吃 一份 双皮奶 什么 的 都 是 幻想 第一天 来 了 打烊 了 第二天 我们 还是 来 了 重点 是 味道 也 很 让 人 失望 双皮奶 我们 点 的 是 冰 的 属于 特别 结实 的 可能 不太 适合 我们 对 双皮奶 本身 的 定义 椰汁 马蹄 爽 这款 出乎意料 味道 还是 不错 的 有点像 甜 粥 系列 的 姜撞奶 如果 不爱 吃 姜 还是 不要 点 了 糖 不 甩 就是 芝麻汤圆 外面 撒 一层 粉,好,很好,很好,518986,5,2018,6,1,11,219
林小汐、,2018/6/19 11:02,sml-str50,店里 人满 买 的 红豆 双皮奶 带走 味道 还 不错 吃 完 一盒 有点 腻,非常好,非常好,非常好,518986,5,2018,6,1,11,28
irisdu,2018/6/18 22:12,sml-str40,龟苓膏 药 味十足 地道 得 很 去 的 时候 冷 的 双皮奶 卖完 了 很 可惜 牛 三星 汤 第一次 吃 对于 我 来说 量 有点 过足 到 后面 会腻,很好,好,好,518986,4,2018,6,0,22,55
不会玩肉英雄,2018/6/18 21:19,sml-str40,上下 九 步行街 里 所以 人流 可想而知 根本 没 位置 打包 走 的 味道 还 行 比较 浓郁 但 肯定 也 会 有人 觉得 甜腻 其实 没有 做足 攻略 没 找到 到 巷子 里 的 美味 就 大众 看 了 一下 就 去 了 旁边 就是 广州 酒家 吃 茶点 的 不过 相对 于点 都 德 我们 还是 愿意 多花 半个 小时 跑 一趟 的,很好,很好,好,518986,4,2018,6,0,21,187
dpuser_2420245110,2018/6/18 20:07,sml-str50,吃 前 几口 感觉 很 惊艳 然后 越 吃 越 腻 囧,非常好,很好,很好,518986,5,2018,6,0,20,19
发呆也快乐,2018/6/18 13:16,sml-str40,在 广州 就 不用 感受 服务 了 嗯 没 啥 服务 可言 一直 惦念着 当年 在 香港 吃 过 的 双皮奶 想着 都 是 南方 都 是 粤菜 应该 都 很 好吃 可能 是 多年 以后 的 自己 口味 变 了 没 原来 那么 爱 吃 甜食 了 吃 起来 也 就 那么 回事儿 了 当然 应该 也 还 算 好吃 估计 到 广州 都 会 尝尝 的,很好,好,好,518986,4,2018,6,0,13,178
活啊活啊,2018/6/18 8:30,sml-str20,我 为 代言 来 拔草 一下 老店 店面 虽然 有 二楼 但 其实 蛮 混乱 的 比方说 之前 排队 的 时候 就是 朋友 在 排队 我 去 找 位子 后来 等 我们 坐定 之后 看到 服务员 跟 排队 的 人 说 你们 找到 位子 才 可以 点单 估计 客人 是 崩溃 的 如果 是 一人食 估计 是 要死 了 满满当当 的 人 我们 一桌 是 拼 了 八个 人点 了 一个 双皮奶 一个 马蹄 爽过 了 分钟 才 上 不 知道 是不是 现切 马蹄 双皮奶 奶味 并 不是 很 重 而且 味道 十分 的 甜腻 的确 也 对不起 十五块 这个 水准 隔壁 的 小哥 点 了 杏仁露 和 一个 啥 因为 两碗 都 是 白 的 问 了 下 服务员 哪个 是 杏仁露 答 你 自己 喝咯 还有 你们 上菜 的 时候 指甲盖 能 不能不要 戳 到 碗 里 去 不是 一家 店 这样 了 还是 老字号 都 这么 随意,一般,一般,一般,518986,2,2018,6,0,8,355
大牙牙呀,2018/6/18 7:19,sml-str20,乍一看 小吃 甜品 种类 丰富 觉得 什么 都 想 吃 想点 可点 完 了 牛杂 确实 分量 很足 但 硬 的 明显 火候 不到 呀 甜味 也 有点 重会 觉得 腻 鱼肉 肠粉 也 有 股 土腥味 更 夸张 是 牛 三星 肠粉 的 牛 肝 是 苦 的 虽然 服务员 马上 给 退掉 了 可 也 一直 担心 是 坏 了 反正 就是 看似 挺 好 一家 店 做 的 东西 说不上 的 感觉,一般,一般,好,518986,2,2018,6,0,7,209
小紫菜,2018/6/17 23:58,sml-str40,服务 确实 不怎么样 服务员 都 一脸 忙碌 爱理不理 的 样子 这种 老 招牌 店靠 的 主要 是 东西 好吃 能 打 吃 到 了 心心念念 的 姜汁 撞奶 姜汁 浓郁 莲子 双皮奶 也 是 奶香 四溢 最爱 的 竟然 是 椰汁 马蹄 爽爽 滑 可口 杨枝 甘露 也 是 不负 盛名 最后 猪脚 姜醋 蛋 刷新 了 友人 对 猪蹄 的 认知 吃 不惯 的 人 大概 一吃 就 吐 其实 做 的 还是 不错 的,很好,好,一般,518986,4,2018,6,6,23,208
pandastro,2018/6/17 22:42,sml-str50,超级 好吃 虽然 服务员 态度 很 差劲 但 东西 是 真的 好吃 又 实惠 从未 吃 过 如此 之 浓郁 的 双皮奶 今天 去 冻 的 卖完 了 吃 的 热 的 奶 香味 超级 足酸 汤 牛 三星 又 超级 开胃 爽口 好棒,非常好,好,很好,518986,5,2018,6,6,22,80
dpuserAt_lem0njuice,2018/6/17 22:41,sml-str10,拔草 这家 红到 火 的 网红店 了 真是 失望 透彻 一直 坚信 服务 不好 的 店 是 做 不 长久 的 午时 到 店 人山人海 根本 就 没有 位置 也 没有 专门 的 服务员 给 发 号码 排队 的 全靠 自己 抢占 位置 看 呆 了 从没 见过 这么 混乱 的 服务 服务员 拉个 大嗓门 就 开始 吼 没有 位置 了 也 不 给 找 位置 的 你 自己 要 去 看 哪 桌快 吃 好 了 等 旁边 搞 得 人家 吃 着 也 尴尬 用餐 环境 不用说 了 真是 乱糟糟 的 桌子 也 不 擦 干净 点单 是 自己 拿个 桌 号牌 自己 去 收银 的 地方 先买 只收 现金 真是 老店 然后 进入 了 漫长 的 等待时间 真是 很久 跟 我们 一起 拼桌 的 人家 的 东西 都 上来 了 我们 的 却 还 没 上来 什么 上菜 思路 真是 差到 负分 红豆 双皮奶 算 招牌 了 吧 招牌 能 这么 难吃 双皮奶 厚 是 厚 的 来 甩开 澳门 的 好几条 街 了 连 百合 居 的 都 比不上 诶 真是 难吃 到 爆 了 失望 失望 还点 了 杨枝 甘露 净 马蹄 沙 红豆 龟苓膏 没有 一样 好吃 的 总之 一言难尽 的 味道 不敢相信 一家 老店 的 味道 是 这样 的 拔 完 这家 店 开始 对 某些 有名 的 网红店 都 开始 产生 怀疑 了 反正 谁 去 谁 知道 这 服务 这 环境 真是 够 了,差,差,差,518986,1,2018,6,6,22,497
hsy晴天,2018/6/17 19:18,sml-str50,时隔 两年 再 一次 来到 南信 排队 的 人 依然 那么 多 双皮奶 的 味道 还是 那么 好吃 不同 的 是 可以 外卖 带走 还是 老规矩 一份 原味 一份 红豆 双皮奶 爱 吃 双皮奶 的 朋友 一定 不要 错过 南信 的 双皮奶 哟,非常好,非常好,非常好,518986,5,2018,6,6,19,86
傲娇的猫猫,2018/6/17 17:03,sml-str40,上下 九 步行街 里 的 南信 简直 是 人满为患 的 重灾区 可惜 我 已经 踏进 门 了 也 变成 了 等位 的 一员 点 了 姜撞奶 和 红豆 双皮奶 是 他们 家 的 招牌 红豆 双皮奶 点 了 热 的 但 不 满意 红豆 太 少 香港 的 顺义 可是 满满 铺 了 一层 红豆 呢 口感 还 不错 不会 太甜 但 没有 那么 香嫩 滑爽 反而 姜撞奶 出乎 我 意料 的 好吃 淡淡的 姜味 融合 在 奶香中 非常 嫩 滑 服务 已经 谈不上 了 我 感觉 在 那样 嘈杂 的 环境 中 能 保持 冷静 已属 不易 且 行且 珍惜,很好,好,好,518986,4,2018,6,6,17,253
Linvoln,2018/6/17 15:57,sml-str30,其实 也 就 这样 吧 经验 告诉 我太网 红 的 店 名气 大于 实质,好,一般,一般,518986,3,2018,6,6,15,25
花落一溪,2018/6/17 12:43,sml-str40,做 的 甜品 真的 好 好吃 好 想 吃 个 遍 老板 很 有 个性 只收 现金 要 先拿位 再 招待 没有 位置 不 接待 实在 太多人 了 单身 狗 一个 人 逛 就 很惨 了 其实 单个 人 服务员 还是 会 帮忙 找 位置 跟 别人 搭桌 的,非常好,很好,很好,518986,4,2018,6,6,12,89
湖水微蓝,2018/6/17 12:05,sml-str40,在 上下 九 步行街 很 老 的 店铺 还好 工作日 的 晚上 人 不错 点 了 三个 甜品 首推 双皮奶 忘记 说 要 冻 的 了 默认 就是 热 的 夏天 还是 吃 得 很 热 只能 收 现金 不太 方便,非常好,好,好,518986,4,2018,6,6,12,76
我系古小姐,2018/6/17 11:19,sml-str40,南信 牛奶 甜品 专家 每次 去 上下 九 逛街 都 会 忍不住 进去 吃点 东西 的 餐厅 是 广州 传统 的 小吃店 都 是 老 广州 人 喜欢 的 甜品 和 小吃 双皮奶 啊 芝麻糊 啊 云吞面 啊 艇 仔粥 啊 之类 的 应有尽有 那样 都 好吃 随便 点 都 不会 出错 这次 我们 点 了 芝麻糊 汤圆 不得不 说 这里 的 芝麻糊 真的 很香滑 没有 粉粉 的 感觉 汤圆 也 好吃 我们 喜欢 吃 糯米 制品 的 真的 非常 合适,很好,很好,很好,518986,4,2018,6,6,11,225
肉肉小壞蛋Izzie,2018/6/16 23:29,sml-str50,红豆 双皮奶 浓郁 香滑 停不下来 啊 相比 绿豆沙 就 比较 一般 了 家里 也 可以 烧 出 差不多 的 效果,非常好,非常好,非常好,518986,5,2018,6,5,23,38
SSDGEM,2018/6/16 18:35,sml-str30,慕名 前来 来 了 两次 第一次 点 的 如图 很甜 齁 甜 吃 了 两口 就 吃 不 下去 了 很 失望 很 气愤 想 打 一星 但是 推荐 的 人 好多 不 甘心 第二次 又 去 吃 点 了 原味 的 双皮奶 和 姜撞奶 然后 就 好吃 好吃 好吃 竟然 好吃 所以 说 红豆 是 蜜豆 吗 结论 只 推荐 原味 的 各种,很好,好,很好,518986,3,2018,6,5,18,179
一只angela,2018/6/16 17:03,sml-str50,双皮奶 甜度 适中 绵绵 的 感觉 但 多 吃 有 一些 腻,非常好,非常好,很好,518986,5,2018,6,5,17,21
曈曈妈2011,2018/6/16 16:00,sml-str40,双皮奶 很赞 醇厚 西米露 很 浓郁 很甜 绿豆沙 最 爱 夏天 吃 特别 舒服,很好,好,好,518986,4,2018,6,5,16,31
ianmoone,2018/6/16 12:01,sml-str40,南信 双皮奶 挺好吃 的 入口 浓稠 甜度 刚好 感觉 再 加 红豆 会 偏甜 但是 还是 没 办法 一人 吃掉 一碗 半碗 左右 开始 腻 了 元 药制 龟苓膏 配 椰汁 第一口 椰汁 味 浓 很 好吃 但是 回味 就 有点 苦元,好,好,一般,518986,4,2018,6,5,12,93
临汐0427,2018/6/16 11:21,sml-str50,杨枝 甘露 姜撞奶 都 不错 法克 快点 介绍 介绍 介绍 快 说 快 说,非常好,非常好,非常好,518986,5,2018,6,5,11,25
